show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s331,TV Show,Archer,,,United States,"August 26, 2021",2009,TV-MA,12 Seasons,"Action, Adult Animation, Adventure","The suave, confident and devastatingly handsome Sterling Archer may be the world’s greatest spy, but he still has issues with his friends and colleagues who live to undermine and betray one another. Whether set in 1940s Los Angeles, the jungles of South America or the dangerous islands of the South Pacific, ``Archer,'' this animated comedy spans time and place to navigate Sterling, Lana, Malory, Cheryl/Carol/Charlotte, Cyril, Pam, Ray and Krieger’s misguided misadventures that range from attempting to save the world from nuclear disaster to selling illegal narcotics to Colombian cartels."
s332,Movie,Disobedience,,,,"August 26, 2021",2017,R,114 min,"Drama, LGBTQ+, Romance","New York photographer Ronit Krushka flies to London after learning about the death of her estranged father. Ronit is returning to the same Orthodox Jewish community that shunned her decades earlier for her childhood attraction to Esti, a female friend. Their fortuitous and happy reunion soon reignites their burning passion as the two women explore boundaries of faith and sexuality."
s333,Movie,Feral State,,,,"August 26, 2021",2020,R,83 min,Thriller,A misfit gang of runaways and orphans are taken in by a dark and charismatic father figure who together wreak havoc throughout swamps and trailer parks of central Florida.
s334,Movie,Love and Monsters,,,,"August 26, 2021",2020,PG,109 min,"Adventure, Comedy","A young man and his traveling companions battle an array of monsters during an epic, 80-mile journey to find the woman he loves."
s335,TV Show,Comedy Central Presenta,,,,"August 25, 2021",2017,TV-14,3 Seasons,"Comedy, Latino",Comedy Central Presenta es un show que consiste en monólogos de un comediante por episodio tratando variados temas.
s336,TV Show,La Culpa es de Colón,,,,"August 25, 2021",2017,,3 Seasons,"Comedy, Latino","La Culpa es de Colón es un show donde cinco de los referentes del Stand Up más destacados se reúnen cada semana para compartir una mirada crítica, ácida y cómica sobre la región y el mundo."
s337,TV Show,La Culpa es de Colón: Edición Mujeres,,,,"August 25, 2021",2019,,2 Seasons,"Comedy, Latino",Reconocidas comediantes argentinas se juntan para comentar de manera ácida y divertida las costumbres y tradiciones de su país.
s338,TV Show,La Culpa es de Cortés: Edición Mujeres,,,,"August 25, 2021",2018,TV-14,1 Season,"Comedy, Latino",5 reconocidas comediantes mexicanas se juntan para comentar de manera ácida y divertida las costumbres y tradiciones de México.
s339,TV Show,La Culpa es de Llorente,,,,"August 25, 2021",2017,TV-14,2 Seasons,"Comedy, Latino","Cinco grandes comediantes de Colombia se reúnen en La Culpa es de Llorente, para hacer humor de la manera más colombiana posible. Santiago Rendón, Ricardo Quevedo, Tavo Bernate, Henry Delgado e Iván Marín harán hacerte llorar de la risa."
s340,TV Show,The Ultimate Surfer,,,,"August 24, 2021",2021,TV-PG,1 Season,"Reality, Sports",Some of the surf world's greatest up-and-comers vie for the male and female titles of the Ultimate Surfer and the opportunity to compete on the WSL World Tour.
s341,TV Show,NYC Epicenters 9/11→2021½,,,,"August 23, 2021",2021,TV-MA,1 Season,Documentaries,"Chronicling the life, loss and survival of New York City residents over the 20 years since the terrorist attacks on the original World Trade Center complex."
s342,TV Show,The Unusual Suspects,,,,"August 23, 2021",2021,,1 Season,"Crime, Drama","When a $16 million necklace is taken from self-made businesswoman Roxanne Waters’ home in an elaborate heist, the ensuing police investigation exposes cracks in Eastern Sydney’s sparkling façade. With the stakes higher than ever, can the masterminds stop themselves from turning on each other, or will they discover a friendship worth more than diamonds?"
s343,TV Show,Celebrity Wife Swap,,,,"August 22, 2021",2012,TV-14,4 Seasons,Reality,"Season four of ABC's ""Celebrity Wife Swap"" is back bringing viewers more of its signature spin on the critically-acclaimed reality series, ""Wife Swap,"" by revealing the various ways celebrities live their lives. In this series, two members of celebrity families swap lives (but not bedrooms), and embark on a journey like no other to experience another family's way of life, including raising children, cultural and religious traditions and family dynamics, all while dealing with life in the spotlight. In the end, the couples have the opportunity to reflect and re-discover their connections and what brought them together in the first place."
s344,TV Show,Gossip,,,,"August 22, 2021",2021,TV-14,1 Season,Documentaries,"A look at the life and career of Cindy Adams, a gossip columnist for The New York Post."
s345,TV Show,The Tick,,,,"August 22, 2021",1994,TV-Y7,3 Seasons,"Action, Adventure, Family","Attention Evil-doers! The Tick is here, and he’s wearing the blue tights of justice! Together with his trusty moth-costumed sidekick Arthur, The Tick keeps the streets of The City safe from a rogue’s gallery of hilariously malevolent villains. So grab a snack, put your feet up and get ready to laugh and cheer as everyone’s favorite brawny hero swats evil on the snout with the rolled-up newspaper of goodness!"
s346,TV Show,Wife Swap,,,,"August 22, 2021",2004,TV-14,7 Seasons,"Documentaries, Reality","Two families from across the country with extremely different values are chosen to take part in a two-week long challenge airing on ABC. The wives from these two families exchange husbands, children and lives to discover just what it's like to live another woman's life. At the end of the show, the two couples meet for the first time in an emotionally charged exchange of views, both couples make a frank assessment of each other and talk about what they've learned from the experience."
s347,Movie,We Broke Up,,,,"August 21, 2021",2021,,81 min,"Comedy, Romance","Lori and Doug break up just days before Lori’s little sister’s wedding. In order to not disrupt the fun, the couple decides to pretend they’re still together until the weekend is over. But pretending isn’t as easy as they think it’ll be."
s348,Movie,Blast Beat,,,,"August 19, 2021",2020,,105 min,Drama,"When a family leaves their native Colombia for the United States in the summer of ‘99, a metalhead science prodigy and his younger brother do their best to adapt to their new home in America."
s349,TV Show,Bettor Days,,,,"August 18, 2021",2020,,2 Seasons,"Documentaries, Sports","A unique point of view on sports history – reliving it through the lens of a sports bet as various bettors share upbeat, fun and comedic tales of bets with high stakes and unbelievable consequences."
s350,Movie,Unsane,,,,"August 18, 2021",2018,R,98 min,"Horror, Thriller",A young woman is involuntarily committed to a mental institution where she is confronted by her greatest fear - but is it real or is it a product of her delusion?
s351,TV Show,Bachelor in Paradise,,,United States,"August 17, 2021",2014,TV-14,4 Seasons,"Reality, Romance","Some of The Bachelor's biggest stars and villains are back. They all left The Bachelor or The Bachelorette with broken hearts, but now they know what it really takes to find love, and on Bachelor in Paradise they'll get a second chance to find their soul mates. Contestants will live together in an isolated romantic paradise in Mexico and explore new romantic relationships."
s352,Movie,Men's College Soccer,,,,"August 16, 2021",2000,,,Sports,Action from men's college soccer.
s353,TV Show,Heels,,,,"August 15, 2021",2021,TV-MA,1 Season,"Drama, Sports",A story about the men and women who chase their dreams in the world of small town pro wrestling.
s354,Movie,The Hate U Give,,,,"August 15, 2021",2018,PG-13,133 min,"Black Stories, Drama",A teen witnesses the fatal shooting of her childhood friend by a trigger-happy cop and must decide whether to testify or not.
s355,TV Show,Army Wives,,,,"August 14, 2021",2007,TV-14,7 Seasons,Drama,The lives of military families on an Army Base.
s356,Movie,Eredivisie Soccer,,,,"August 14, 2021",2006,,,Sports,Soccer action from the Dutch EreDivisie.
s357,Movie,Women's College Volleyball,,,,"August 14, 2021",2003,,,Sports,Action from women's college volleyball matches.
s358,TV Show,Brooklyn Nine-Nine,,,United States,"August 13, 2021",2013,TV-14,8 Seasons,"Comedy, Sitcom","An ensemble comedy about a talented-but-carefree detective, a by-the-book police captain and their precinct colleagues. While based in the workplace, the series is not really about the job – it’s about the men and women behind the badge."
s359,TV Show,Dream Corp LLC,,,United States,"August 13, 2021",2016,TV-14,3 Seasons,"Comedy, Sitcom","DREAM CORP LLC is an absurd comedy set in a neglected dream therapy facility. Each week desperate patients have their dreams recorded and analyzed by Dream Corp's absent-minded professor, Dr Roberts, and his team of unremarkable scientists."
s360,Movie,The Emoji Story,,,,"August 13, 2021",2020,,79 min,Documentaries,"The Emoji Story explores the complex, conflict-prone, and often hilarious world of the creators, lovers, and arbiters of emoji, our world’s newest pictorial language."
s361,TV Show,The Real Housewives of Salt Lake City,,,,"August 13, 2021",2020,TV-14,1 Season,Reality,"The Real Housewives of Salt Lake City takes viewers into an undiscovered world that is about so much more than religion. In the majestic mountains of Utah is a hidden social circle made up of successful women who have created their own paradise filled with luxury homes, shopping sprees and multi-million-dollar businesses and brands."
s362,Movie,"Heartbreak Hotel: Flight 800, 25 Years Later",,,,"August 12, 2021",2021,,,Documentaries,"On July 17, 1996, TWA Flight 800 exploded just minutes after takeoff from New York’s Kennedy Airport. Some 230 lives were lost over the Atlantic Ocean. For the families of the victims, the Ramada Plaza JFK Hotel became the focus of their pain, grief and despair as they awaited word on their loved ones – and answers for why the plane exploded off the Long Island coast. This hotel became widely known as the Heartbreak Hotel. Using rare archival footage, this documentary examines the Flight 800 disaster and explores the hotel – a haunting, abandoned time capsule of sorrow – with relatives, including a Texas man who publicly lived a personal hell. He lost his wife and two daughters but found the strength to start fighting. The documentary also introduces you to a woman who lost her fiancé aboard Flight 800. She converted her pain into a calling to help others survive grief."
s363,Movie,Held,,,,"August 12, 2021",2020,,94 min,"Horror, Mystery, Thriller",A couple's ailing marriage is put to the test when they are held hostage in an isolated vacation rental by a mysterious unseen Voice that commands their every move.
s364,Movie,Homeroom,,,,"August 12, 2021",2021,TV-MA,92 min,"Black Stories, Documentaries","Oakland High School’s class of 2020 confronts anxiety over test scores, college applications, and the efforts to eliminate the school district’s police force unfold against the nationwide demands for systemic change."
s365,TV Show,Queen Sugar,,,United States,"August 12, 2021",2016,TV-14,5 Seasons,"Black Stories, Drama","Produced by Oprah Winfrey, award-winning filmmaker Ava DuVernay (Selma), and Melissa Carter, Queen Sugar chronicles the lives and loves of the estranged Bordelon siblings in Saint Josephine, Louisiana. Reunited by a family tragedy, the Bordelons must navigate their complicated lives in order to run an ailing sugarcane farm."
s366,TV Show,Superstar,,,,"August 12, 2021",2021,,1 Season,Documentaries,Rare footage and intimate details provide a deeper look at the mavericks who shaped American culture; featuring interviews with friends and family who reveal the meteoric highs and the devastating costs of fame.
s367,Movie,The Force,,,,"August 12, 2021",2017,,92 min,Documentaries,The Oakland Police Department struggles to confront federal demands for reform and an explosive scandal.
s368,Movie,The Virtuoso,,,,"August 12, 2021",2021,R,110 min,"Horror, Thriller","Danger, lies, and murder ensue for a professional assassin on a job in a remote town in this noir thriller starring Anson Mount, Abbie Cornish, and Oscar® winner Anthony Hopkins."
s369,Movie,The Waiting Room,,,,"August 12, 2021",2012,,83 min,"Documentaries, Drama",The Waiting Room goes behind the doors of an American public hospital struggling to care for a community of largely uninsured patients.
s370,TV Show,Fantasy Island,,,,"August 11, 2021",2021,TV-14,1 Season,Drama,People with dreams and desires arrive at a luxury resort – and depart enlightened and transformed.
s371,TV Show,Secrets of the Morgue,,,,"August 11, 2021",2018,TV-14,1 Season,"Crime, Documentaries",Secrets of the Morgue explores high-profile murder cases as medical examiners work alongside homicide detectives to bring justice to murder victims and their families.
s372,Movie,The Fantasy Show,,,,"August 10, 2021",2017,,,Sports,Noted fantasy sports expert Matthew Berry provides analysis on the day's news and developments.
s373,TV Show,The FBI Files,,,,"August 10, 2021",1998,TV-PG,5 Seasons,"Crime, Documentaries","In this award winning series, THE FBI FILES, TMG and NEW DOMINION PICTURES reveal for the first time the crime busting techniques and forensic science used by the FBI to break the most baffling cases. From crime scene analysis to the most up-to-date laboratories, FBI agents relentlessly comb through mountains of evidence to narrow their search, ultimately prevailing over the perpetrators and bringing them to justice. Retired Special Agent and former Director in Charge of the FBI's New York Office James Kallstrom is your host in these true life stories of crime and detection, taking you behind the scenes with re-enactments and interviews with the actual participants."
s374,TV Show,Reservation Dogs,,,,"August 9, 2021",2021,,1 Season,"Comedy, Crime, Drama","A half-hour comedy that follows four Indigenous teenagers in rural Oklahoma as they steal, rob and save to get to the exotic, mysterious and faraway land of California."
s375,TV Show,UFO,,,,"August 8, 2021",2021,TV-14,1 Season,Documentaries,"A four-part docu-series from J.J. Abrams - Bad Robot and Glen Zipper exploring our fascination with unidentified flying objects, and what clandestine influence the American government, lucrative private companies and the military may have in shielding the truth behind extraterrestrial phenomena to further their own agendas."
s376,Movie,Women's College Soccer,,,,"August 8, 2021",2009,,,Sports,Women's college soccer action.
s377,Movie,English Championship Soccer,,,,"August 6, 2021",2013,,,Sports,Action from the second-highest division of the English Football League.
s378,TV Show,Madagascar: A Little Wild,,,United States,"August 6, 2021",2020,TV-G,4 Seasons,"Adventure, Cartoons, Family","Wrapped up in the endearing humor and physical comedy that made the Madagascar movies so popular, Madagascar: A Little Wild is a CG, musical comedy series featuring Alex, Marty, Gloria and Melman as young residents of a rescue habitat in the Central Park Zoo. Like everybody who lands in New York, these kids have big dreams and big plans. The series celebrates being yourself, never giving up, and pursuing your dreams with abandon, no matter the size."
s379,Movie,Texas: Spirit and Soul,,,,"August 6, 2021",2021,TV-PG,,Documentaries,"Explore the rich diversity of art, landscapes, food and experiences in a state that surprises visitors with its inspiring culture and unmatched stunning beauty."
s380,TV Show,Obama: In Pursuit of a More Perfect Union,,,,"August 4, 2021",2021,TV-14,1 Season,Documentaries,A portrait of the 44th President of the United States.
s381,TV Show,The Devil You Know,,,,"August 4, 2021",2019,TV-14,2 Seasons,Documentaries,"In this true crime docu-series, journalist Chad Nance races to learn the truth when human remains are found in the North Carolina home of self-proclaimed Satanist Pazuzu Algarad."
s382,TV Show,Fear the Walking Dead,,,United States,"August 3, 2021",2015,TV-MA,6 Seasons,"Drama, Horror, Science Fiction","Fear the Walking Dead AMC’s new companion series to The Walking Dead, goes back to the beginning of the zombie apocalypse in Los Angeles, to a time when life as everyone knew it was upended for reasons unknown."
s383,TV Show,Fear the Walking Dead en Español,,,,"August 3, 2021",2015,TV-MA,6 Seasons,"Drama, Horror, Latino","Compartiendo universo con ‘The Walking Dead’, ‘Fear the Walking Dead’ es un drama que explora el comienzo del apocalipsis zombi a través de los ojos de una familia desestructurada. Ambientada en Los Angeles, una ciudad donde la gente acude a escapar de su pasado y a enterrar sus secretos, un extraño brote amenaza a destruir la poca estabilidad que la consejera escolar Madison Clark y el profesor de inglés, Travis Manawa, han logrado construir. La presión cotidiana de sacar adelante dos familias, con hijos resentidos, pasa a un segundo plano cuando la sociedad comienza a descomponerse. Una evolución forzada en la que solo sobreviven los más fuertes, obliga a la familia Clark a empezar de cero y a aceptar sus secretos más oscuros."
s384,TV Show,Small Town News: KPVM Pahrump,,,,"August 3, 2021",2021,TV-14,1 Season,Documentaries,"Follow the colorful staff of a privately owned TV station in the small desert town of Pahrump, Nevada, in this six-part documentary series."
s385,Movie,21,,,,"August 1, 2021",2008,PG-13,123 min,Drama,"Ben Campbell (Jim Sturgess), a brilliant student at Massachusetts Institute of Technology, needs some quick cash to pay his tuition bills. He joins a group of students who, under the leadership of unorthodox professor Mickey Rosa (Kevin Spacey), use their math skills to win big in Las Vegas. Seduced by a beautiful teammate (Kate Bosworth) and loads of money, Ben learns that the stakes are higher than he ever imagined when he crosses paths with casino enforcer Cole Williams (Laurence Fishburne)."
s386,Movie,30 Days of Night,,,"United States, New Zealand","August 1, 2021",2007,R,113 min,"Horror, Thriller",An Alaskan town that goes dark for a month draws a group of vampires.
s387,Movie,30 Minutes or Less,,,,"August 1, 2021",2011,R,82 min,"Action, Adventure, Comedy","In 30 Minutes or Less, a small town pizza delivery guy is kidnapped and forced to rob a bank in mere hours by two wanna-be criminal masterminds."
s388,Movie,Alpha and Omega,,,,"August 1, 2021",2010,PG,88 min,"Adventure, Comedy, Family",A pair of polar-opposite wolves must work out their differences while trying to find their way home.
s389,Movie,Are We There Yet?,,,,"August 1, 2021",2005,PG,91 min,"Action, Adventure, Black Stories","The fledgling romance between Nick, a playboy bachelor, and Suzanne, a divorced mother of two, is threatened by a particularly harrowing New Year's Eve."
s390,Movie,Attack the Block,,,,"August 1, 2021",2011,R,88 min,"Action, Black Stories, Comedy","A South London teenage gang finds itself on the front lines of an alien invasion - battling ferocious monsters with any weapon they can. Humor, thrills and plenty of gore in the best B-movie tradition!"
s391,Movie,Black Swan,,,,"August 1, 2021",2010,R,108 min,"Drama, Horror, Mystery",Obsession drives a devoted ballerina (Oscar(R) winner Natalie Portman) to the brink of madness in this compelling masterpiece.
s392,Movie,Every Breath You Take,,,,"August 1, 2021",2021,R,106 min,Thriller,"A psychiatrist, whose client commits suicide, finds his family life disrupted after introducing her surviving brother to his wife and daughter."
s393,Movie,First Knight,,,,"August 1, 2021",1995,PG-13,134 min,"Action, Adventure, Drama","A new vision of Camelot, filled with breathtaking battles, heart-pounding courage and love that brought a kingdom to its knees. Starring Sean Connery and Richard Gere."
s394,Movie,Freelancers,,,,"August 1, 2021",2012,R,97 min,"Action, Adventure, Crime",The son of a slain NYPD officer joins the force and deals with rampant corruption while uncovering the truth about his father's death.
s395,Movie,French Postcards,,,,"August 1, 2021",1979,PG,95 min,"Comedy, Drama, Romance",Humorous exploration of three American college students spending a year abroad in Paris.
s396,Movie,From Prada to Nada,,,,"August 1, 2021",2011,PG-13,107 min,"Comedy, Drama, Romance",Two Beverly Hills brats are suddenly left penniless when their rich daddy dies and they're forced to live with their aunt in East L.A.
s397,Movie,Gulliver's Travels,,,,"August 1, 2021",2010,PG,81 min,"Action, Adventure, Comedy","Travel writer Lemuel Gulliver takes an assignment in Bermuda, but ends up on the island of Liliput, where he towers over its tiny citizens."
s398,Movie,Gunfight at the O.K. Corral,,,United States,"August 1, 2021",1957,136 min,,"Classics, Documentaries, Drama",Dramatization of the legendary battle between Wyatt Earp and the Clanton Gang.
s399,TV Show,Hamilton's Pharmacopeia,,,United States,"August 1, 2021",2016,TV-MA,3 Seasons,Documentaries,"Hamilton is fascinated by drugs. Join him on an incredible journey as he investigates the history, chemistry, and social impact of the world’s most extraordinary mind-altering substances in Hamilton’s Pharmacopeia."
s400,TV Show,Impossible Builds,,,,"August 1, 2021",2018,,1 Season,Lifestyle & Culture,"Impossible Builds explores how a new wave of ingeniously engineered ""kit"" homes are helping ambitious property owners construct dream houses in some of the most remote and challenging locations across the UK. In each episode, architectural and commercial designers meet determined families going against the odds to build bespoke homes on plots ranging from a stormy rugged island to a remote cliff-top perch overlooking a loch. Impossible Builds uses the latest augmented reality (AR), CGI animations, and spectacular drone photography to chart each extreme build and reveal the innovative engineering at the heart of the revolutionary homes."
s401,Movie,Jack and Jill,,,,"August 1, 2021",2011,PG,91 min,Comedy,Jack Sadelstein (Adam Sandler) has his normal tranquil life turned upside down when his twin sister Jill (also Adam Sandler) arrives for visit.
s402,Movie,Kingpin,,,,"August 1, 2021",1996,TV-14,114 min,Comedy,"A star bowler whose career was prematurely ""cut off"" hopes to ride a new prodigy to success and riches."
s403,Movie,Mirror Mirror,,,,"August 1, 2021",2012,PG,106 min,"Action, Adventure, Comedy","A jealous, evil queen steals control of a kingdom and an exiled princess, Snow White, enlists the help of seven resourceful rebels to win back her birthright."
s404,Movie,Mud,,,,"August 1, 2021",2012,PG-13,131 min,"Action, Adventure, Drama","After two boys discover a mysterious outlaw named Mud hiding on a deserted island in the Mississippi River, they embark on a dangerous, life-changing odyssey to reunite Mud with his long-lost love."
s405,Movie,My Bloody Valentine,,,Canada,"August 1, 2021",1981,R,101 min,"Horror, Thriller",A crazed miner returns from deep within the bowels of a dark tunnel with a pick in his hand and revenge in his heart.
s406,TV Show,Saints & Sinners,,,United States,"August 1, 2021",2016,TV-MA,5 Seasons,"Black Stories, Drama","Only God and the Devil can tell the difference between a saint and a sinner at Greater Hope Baptist Church. With a history stretching over several generations, the church and the townspeople of Cypress, Georgia truly are a family. However, in this family, love and loyalty have become tainted by lust and greed. As mysteries unravel, deeply-ingrained secrets threaten to demolish the very heart of the community and shatter the lives of those within it."
s407,Movie,Shane,,,,"August 1, 2021",1953,TV-G,135 min,"Adventure, Drama, Romance",A lone horseman arrives in a western town and helps bring an end to a violent feud between the homesteaders and cattle barons of the area.
s408,Movie,Shark Tale,,,,"August 1, 2021",2004,PG,90 min,"Action, Adventure, Comedy",A young fish's false reputation as a 'shark slayer' earns him fame...and gets him fitted for cement fins in this animated tale.
s409,Movie,Some Kind of Wonderful,,,United States,"August 1, 2021",1987,PG-13,95 min,"Comedy, Romance","A young tomboy, Watts (Mary Stuart Masterson), discovers that her feelings for her best friend, Keith (Eric Stoltz), run deeper than just friendship when he gets a date with Amanda (Lea Thompson), the most popular girl in school. Amanda's ex, Hardy (Craig Scheffer), who is from the rich section of town, is unable to let go of her, and plans to get back at Keith."
s410,Movie,The Baby-Sitters Club,,,,"August 1, 2021",1995,PG,94 min,"Comedy, Drama, Family",Based on the best-selling book series about seven friends whose babysitting business leads to adventure.
s411,Movie,The Final Girls,,,"United States, Canada","August 1, 2021",2015,PG-13,91 min,"Comedy, Horror",Max is transported into a 1980s horror film that starred her dead mother.
s412,Movie,The Hot Chick,,,,"August 1, 2021",2002,PG-13,105 min,Comedy,"A curse turns the hottest, most popular (and meanest) girl on a high-school campus into Rob Schneider in this hilarious comedy."
s413,Movie,The Hunter,,,,"August 1, 2021",1980,PG,97 min,"Action, Adventure, Crime",A bounty hunter who makes his living finding bail-jumpers is stalked by a fugitive vowing revenge. Based on the real life adventures of Ralph Thornson.
s414,TV Show,The Pier,,,,"August 1, 2021",2019,TV-MA,2 Seasons,"Drama, Horror, Thriller","High-profile architect Alexandra faces her worst nightmare when she gets a call from local cop Conrado to identify her husband Oscar's body, found on a pier. She soon finds out there was more to his life than she knew."
s415,TV Show,The Rifleman,,,,"August 1, 2021",1958,TV-G,1 Season,"Action, Adventure, Drama","The action-packed series about a dedicated rancher (Chuck Connors) trying to raise his son (Johnny Crawford) in a turbulant, untamed West. Their adventures are filled with rousing, two-fisted action set against sweeping beautiful and authentic locations. A classic hit-series, ""The Rifleman"" is rich with high production standards, moral values and a superb list of guest stars."
s416,Movie,The Sons of Katie Elder,,,,"August 1, 2021",1965,TV-PG,122 min,"Action, Adventure","The four rowdy Elder boys return to Clearwater, Texas for their mother's funeral but instead engage in a battle to win back their family ranch and avenge their father's previous murder."
s417,Movie,The Thin Red Line,,,,"August 1, 2021",1998,R,170 min,"Drama, History","In 1942, Private Witt (Jim Caviezel) is a U.S. Army absconder living peacefully with the locals of a small South Pacific island. Discovered by his commanding officer, Sgt. Welsh (Sean Penn), Witt is forced to resume his active duty training for the Battle of Guadalcanal. As Witt and his unit land on the island, and the American troops mount an assault on entrenched Japanese positions, the story explores their various fates and attitudes towards life-or-death situations."
s418,Movie,The Vatican Tapes,,,,"August 1, 2021",2015,PG-13,91 min,"Horror, Thriller","Angela Holmes is ordinary 27-year- old until she begins to have a devastating effect on anyone close, causing serious injury and death."
s419,Movie,Toy Soldiers,,,,"August 1, 2021",1991,R,112 min,"Action, Adventure","In this carefully crafted suspense thriller, a group of problem students at an exclusive Northeastern prep school band together to wage a desperate and deadly campaign against terrorists who lay siege to their school"
s420,Movie,Transcendence,,,,"August 1, 2021",2014,PG-13,119 min,"Action, Adventure, Drama",A computer scientist on the verge of a major breakthrough in advanced artificial intelligence uploads his consciousness to a supercomputer.
s421,Movie,Under the Tuscan Sun,,,"United States, Italy","August 1, 2021",2003,PG-13,113 min,"Comedy, Drama, Romance",A recently divorced San Francisco writer impulsively buys a villa during a trip to Italy and embarks on a life-changing adventure.
s422,Movie,Watchmen,,,,"August 1, 2021",2009,R,162 min,"Action, Adventure, Crime",A group of retired super heroes reunite when the murder of one of their own points to a much-larger threat in this comic adaptation.
s423,Movie,Chasing Trane: The John Coltrane Documentary,,,,"July 29, 2021",2016,,99 min,"Documentaries, Music","CHASING TRANE: THE JOHN COLTRANE DOCUMENTARY is a remarkable portrait of an artist, an outside-the-box thinker whose boundary-shattering music continues to impact, influence and transform people’s lives around the world."
s424,Movie,The Resort,,,,"July 29, 2021",2021,,76 min,"Horror, Thriller","Four friends head to Hawaii to investigate reports of a haunting at an abandoned resort. It’s beautiful there, but they soon learn you have to be careful what you wish for."
s425,Movie,Best Summer Ever,,,,"July 26, 2021",2020,,79 min,Romance,A fresh and exhilarating take on the beloved teen musical genre featuring eight original songs and a fully integrated cast and crew of people with and without disabilities.
s426,TV Show,Celebrity Family Feud,,,United States,"July 26, 2021",2008,TV-14,1 Season,"Family, Game Shows, Reality",Celebrity Family Feud hosted by Steve Harvey pits celebrities against each other in a contest to name the most popular responses to a survey-type question posed to 100 people.
s427,Movie,The Artist,,,,"July 26, 2021",2011,PG-13,101 min,"Comedy, Drama, Romance","Hollywood 1927. George Valentin is a very successful silent movie star, but the arrival of talking pictures could mark the end of his career."
s428,Movie,The Good Traitor,,,,"July 24, 2021",2020,,115 min,"Drama, History","When Denmark is invaded by Nazi Germany and begins cooperating with them. Denmark's ambassador to the US, Henrik Kauffmann, puts everything on the line and engineers a rebellious plan to defeat Hitler and give the Danish people their freedom back."
s429,Movie,Blue Origin: Civilians in Space,,,,"July 20, 2021",2021,,,"News, Science & Technology",Jeff Bezos and crew make history as the New Shepard rocket takes off.
s430,TV Show,100 Foot Wave,,,,"July 19, 2021",2021,TV-14,1 Season,"Documentaries, Sports","Surfing pioneer Garrett McNamara's quest to conquer a 100-foot wave and its transformation of Nazare, Portugal is detailed in this series."
s431,TV Show,The Last Dance,,,,"July 19, 2021",2020,TV-14,1 Season,"Documentaries, Sports","In the fall of 1997, Michael Jordan and the Chicago Bulls allowed a film crew to follow them as they went for their sixth NBA title in eight seasons. That resulted in a stunning portrait of one of the sport's most iconic athletes and a celebrated team. ""The Last Dance"" follows the Bulls' 1997-98 season from start to finish, while also covering the rest of the chapters in Jordan's remarkable career. The 10-part docuseries follows the Jordan timeline from when he was an emerging star on his high school team to becoming a worldwide marketing force and cultural figure. The series takes its name from a phrase coined by then-Bulls coach Phil Jackson, who knew that the season would likely be the final run for the core members of that 1990s Bulls dynasty."
s432,TV Show,Power Book III: Raising Kanan,,,,"July 18, 2021",2021,TV-MA,1 Season,"Crime, Drama",A chronicle of the early years of Kanan Stark.
s433,TV Show,The Deceived,,,,"July 18, 2021",2020,,1 Season,"Drama, Thriller","While studying at Cambridge, Ophelia falls for her married lecturer; when their affair is interrupted by a shocking and tragic death, Ophelia finds herself trapped in a world where she can no longer trust her own mind."
s434,TV Show,WWE Friday Night SmackDown,,,,"July 17, 2021",2019,TV-PG,1 Season,Sports,"The superstars of World Wrestling Entertainment settle scores as elaborate, long-running rivalries play out in weekly two-hour showdowns."
s435,TV Show,Los intrépidos,,,,"July 16, 2021",2021,,2 Seasons,Kids,"En cada jardín existe todo un mundo que usualmente no hes visto por la gente. Los intrépidos sigue las aventuras de una pandilla de criaturas pequeñas, una piedrita, una mora, una rama, y una hoja, unos mejore amigos que viven en un jardín que pertenece a un trío de humanas igual de descuiadadas. Esta banda de héroes diminutos se hace llamar ""los intrépidos"", y aunque sean las criaturas más pequeñas del jardín, están determinadas a vivir en grande a pesar (o a veces debida a) su limitada perspectiva."
s436,TV Show,"McCartney 3, 2, 1",,,,"July 16, 2021",2021,,1 Season,"Documentaries, Music","Paul McCartney sits down for a rare in-depth one on one with Rick Rubin to discuss his groundbreaking work with The Beatles, the emblematic 70s arena-rock of Wings, and his 50 years and counting as a solo artist, in this six-episode series that explores music and creativity in a unique and revelatory manner. Join Paul and Rick for an intimate conversation about the musicianship, songwriting, ingenuity, influences, and personal relationships that informed the iconic songs that have served as the soundtracks of our lives."
s437,Movie,"20,000 Days on Earth",,,,"July 15, 2021",2014,,97 min,Drama,"20,000 Days On Earth is an inventive, lyrical ode to creativity and an intimate examination of the artistic process of musician and cultural icon Nick Cave."
s438,Movie,A Field in England,,,,"July 15, 2021",2013,,90 min,"Drama, History, Horror","A Field In England is a psychedelic trip into magic and madness from Ben Wheatley, the award-winning director of Down Terrace, Kill List, High Rise and Sightseers."
s439,TV Show,American Horror Stories,,,,"July 15, 2021",2021,,1 Season,"Drama, Horror","“American Horror Stories” is a spin-off of Ryan Murphy and Brad Falchuk’s award-winning anthology series “American Horror Story.” The weekly anthology series will feature a different horror story each episode. Since 2011, the creators of the AHS have redefined the horror genre with various installments featuring a creepy asylum, a coven of witches, a traveling freak show, a haunted hotel and the apocalypse itself. The television series sprouted a legion of dedicated fans who anticipate what terrors the next chapter will hold. The franchise is produced by Twentieth Television."
